,round,steps,score
0,10004,13,0
0,10005,20,1
0,10006,175,1
0,10007,13,0
0,10008,22,0
0,10009,7,0
0,10010,7,0
0,10011,68,0
0,10012,80,0
0,10013,28,0
0,10014,22,0
0,10015,6,0
0,10016,400,0
0,10017,30,1
0,10018,7,0
0,10019,7,0
0,10020,7,0
0,10021,15,0
0,10022,169,0
0,10023,276,0
0,10024,13,0
0,10025,7,0
0,10026,6,0
0,10027,9,0
0,10028,7,0
0,10029,13,0
0,10030,7,0
0,10031,14,0
0,10032,7,0
0,10033,14,0
0,10034,22,0
0,10035,21,0
0,10036,14,0
0,10037,6,0
0,10038,7,0
0,10039,7,0
0,10040,7,0
0,10041,7,0
0,10042,14,0
0,10043,6,0
0,10044,400,0
0,10045,14,0
0,10046,7,0
0,10047,7,0
0,10048,29,0
0,10049,23,0
0,10050,31,0
0,10051,15,0
0,10052,7,0
0,10053,17,0
0,10054,24,0
0,10055,14,0
0,10056,14,0
0,10057,6,0
0,10058,17,0
0,10059,6,0
0,10060,81,1
0,10061,15,0
0,10062,42,0
0,10063,28,0
0,10064,13,0
0,10065,14,0
0,10066,7,0
0,10067,7,0
0,10068,7,0
0,10069,7,0
0,10070,13,0
0,10071,7,0
0,10072,7,0
0,10073,7,0
0,10074,13,0
0,10075,7,0
0,10076,9,0
0,10077,37,1
0,10078,7,0
0,10079,7,0
0,10080,31,0
0,10081,13,0
0,10082,13,0
0,10083,13,0
0,10084,7,0
0,10085,15,0
0,10086,7,0
0,10087,7,0
0,10088,7,0
0,10089,7,0
0,10090,15,0
0,10091,6,0
0,10092,6,0
0,10093,20,0
0,10094,9,0
0,10095,7,0
0,10096,21,0
0,10097,7,0
0,10098,24,0
0,10099,13,0
0,10100,6,0
0,10101,13,0
0,10102,7,0
0,10103,6,0
0,10104,23,0
0,10105,7,0
0,10106,7,0
0,10107,7,0
0,10108,58,0
0,10109,17,0
0,10110,11,0
0,10111,24,0
0,10112,7,0
0,10113,7,0
0,10114,7,0
0,10115,15,0
0,10116,13,0
0,10117,7,0
0,10118,13,0
0,10119,17,0
0,10120,7,0
0,10121,33,1
0,10122,7,0
0,10123,7,0
0,10124,7,0
0,10125,20,1
0,10126,13,0
0,10127,30,2
0,10128,22,0
0,10129,14,0
0,10130,7,0
0,10131,21,0
0,10132,6,0
0,10133,400,0
0,10134,7,0
0,10135,29,1
0,10136,7,0
0,10137,26,0
0,10138,7,0
0,10139,26,0
0,10140,7,0
0,10141,7,0
0,10142,102,0
0,10143,30,1
0,10144,20,0
0,10145,7,0
0,10146,6,0
0,10147,15,0
0,10148,58,1
0,10149,28,0
0,10150,7,0
0,10151,400,1
0,10152,21,1
0,10153,22,0
0,10154,16,0
0,10155,24,0
0,10156,6,0
0,10157,19,0
0,10158,34,0
0,10159,26,0
0,10160,7,0
0,10161,22,0
0,10162,26,0
0,10163,13,0
0,10164,14,0
0,10165,7,0
0,10166,7,0
0,10167,42,1
0,10168,13,0
0,10169,7,0
0,10170,22,0
0,10171,21,0
0,10172,23,0
0,10173,16,0
0,10174,13,0
0,10175,20,0
0,10176,14,0
0,10177,7,0
0,10178,84,0
0,10179,26,1
0,10180,20,0
0,10181,43,0
0,10182,400,0
0,10183,23,0
0,10184,7,0
0,10185,49,0
0,10186,7,0
0,10187,14,0
0,10188,14,0
0,10189,14,0
0,10190,33,1
0,10191,7,0
0,10192,7,0
0,10193,50,0
0,10194,195,0
0,10195,13,0
0,10196,22,0
0,10197,59,0
0,10198,81,0
0,10199,62,0
0,10200,16,0
0,10201,13,0
0,10202,51,1
0,10203,26,0
0,10204,49,0
0,10205,7,0
0,10206,7,0
0,10207,62,0
0,10208,7,0
0,10209,120,0
0,10210,9,0
0,10211,7,0
0,10212,23,1
0,10213,7,0
0,10214,7,0
0,10215,21,0
0,10216,7,0
0,10217,14,0
0,10218,6,0
0,10219,7,0
0,10220,7,0
0,10221,7,0
0,10222,7,0
0,10223,25,1
0,10224,7,0
0,10225,13,0
0,10226,7,0
0,10227,7,0
0,10228,164,1
0,10229,7,0
0,10230,43,1
0,10231,21,0
0,10232,13,0
0,10233,13,0
0,10234,7,0
0,10235,38,0
0,10236,7,0
0,10237,7,0
0,10238,31,0
0,10239,32,0
0,10240,6,0
0,10241,7,0
0,10242,6,0
0,10243,180,0
0,10244,7,0
0,10245,13,0
0,10246,7,0
0,10247,7,0
0,10248,6,0
0,10249,7,0
0,10250,102,0
0,10251,14,0
0,10252,7,0
0,10253,13,0
0,10254,7,0
0,10255,24,0
0,10256,14,0
0,10257,19,1
0,10258,15,0
0,10259,14,0
0,10260,14,0
0,10261,23,0
0,10262,13,0
0,10263,14,1
0,10264,11,0
0,10265,86,1
0,10266,14,0
0,10267,7,0
0,10268,21,0
0,10269,7,0
0,10270,23,0
0,10271,7,0
0,10272,23,0
0,10273,13,0
0,10274,21,0
0,10275,23,0
0,10276,128,0
0,10277,27,0
0,10278,19,0
0,10279,14,0
0,10280,6,0
0,10281,7,0
0,10282,7,0
0,10283,11,0
0,10284,26,0
0,10285,7,0
0,10286,7,0
0,10287,7,0
0,10288,167,0
0,10289,7,0
0,10290,13,0
0,10291,7,0
0,10292,15,0
0,10293,7,0
0,10294,7,0
0,10295,271,0
0,10296,13,0
0,10297,7,0
0,10298,14,0
0,10299,400,0
0,10300,67,0
0,10301,6,0
0,10302,6,0
0,10303,7,0
0,10304,7,0
0,10305,7,0
0,10306,22,0
0,10307,13,0
0,10308,56,0
0,10309,6,0
0,10310,7,0
0,10311,7,0
0,10312,7,0
0,10313,67,0
0,10314,7,0
0,10315,7,0
0,10316,7,0
0,10317,21,0
0,10318,7,0
0,10319,13,0
0,10320,7,0
0,10321,6,0
0,10322,13,0
0,10323,7,0
0,10324,111,2
0,10325,15,0
0,10326,40,0
0,10327,6,0
0,10328,7,0
0,10329,25,0
0,10330,7,0
0,10331,13,0
0,10332,7,0
0,10333,71,0
0,10334,96,1
0,10335,18,0
0,10336,7,0
0,10337,7,0
0,10338,7,0
0,10339,400,0
0,10340,13,0
0,10341,7,0
0,10342,7,0
0,10343,7,0
0,10344,13,0
0,10345,14,0
0,10346,7,0
0,10347,11,0
0,10348,14,0
0,10349,13,0
0,10350,7,0
0,10351,14,0
0,10352,13,0
0,10353,7,0
0,10354,400,0
0,10355,7,0
0,10356,7,0
0,10357,7,0
0,10358,7,0
0,10359,7,0
0,10360,7,0
0,10361,16,0
0,10362,241,0
0,10363,23,0
0,10364,7,0
0,10365,13,0
0,10366,7,0
0,10367,17,0
0,10368,22,0
0,10369,7,0
0,10370,36,1
0,10371,7,0
0,10372,7,0
0,10373,26,0
0,10374,40,1
0,10375,7,0
0,10376,52,0
0,10377,22,0
0,10378,7,0
0,10379,149,1
0,10380,7,0
0,10381,14,0
0,10382,14,0
0,10383,7,0
0,10384,13,0
0,10385,7,0
0,10386,7,0
0,10387,7,0
0,10388,73,0
0,10389,400,0
0,10390,9,0
0,10391,15,0
0,10392,7,0
0,10393,60,0
0,10394,7,0
0,10395,7,0
0,10396,22,0
0,10397,21,1
0,10398,13,0
0,10399,26,0
0,10400,6,0
0,10401,7,0
0,10402,7,0
0,10403,13,0
0,10404,7,0
0,10405,7,0
0,10406,56,0
0,10407,33,0
0,10408,18,1
0,10409,6,0
0,10410,6,0
0,10411,7,0
0,10412,23,0
0,10413,22,0
0,10414,50,0
0,10415,164,0
0,10416,26,0
0,10417,36,2
0,10418,39,1
0,10419,6,0
0,10420,21,0
0,10421,7,0
0,10422,42,0
0,10423,14,0
0,10424,7,0
0,10425,13,0
0,10426,7,0
0,10427,13,0
0,10428,7,0
0,10429,14,0
0,10430,24,0
0,10431,13,0
0,10432,75,2
0,10433,16,0
0,10434,7,0
0,10435,15,0
0,10436,7,0
0,10437,7,0
0,10438,13,0
0,10439,7,0
0,10440,7,0
0,10441,13,0
0,10442,7,0
0,10443,7,0
0,10444,15,0
0,10445,15,0
0,10446,6,0
0,10447,7,0
0,10448,9,0
0,10449,14,0
0,10450,21,0
0,10451,26,1
0,10452,21,0
0,10453,7,0
0,10454,210,0
0,10455,21,0
0,10456,7,0
0,10457,7,0
0,10458,13,0
0,10459,7,0
0,10460,7,0
0,10461,7,0
0,10462,26,0
0,10463,7,0
0,10464,14,0
0,10465,7,0
0,10466,23,0
0,10467,28,0
0,10468,13,0
0,10469,12,0
0,10470,13,0
0,10471,7,0
0,10472,13,0
0,10473,28,1
0,10474,7,0
0,10475,34,2
0,10476,7,0
0,10477,14,0
0,10478,14,0
0,10479,15,0
0,10480,21,1
0,10481,79,0
0,10482,22,1
0,10483,7,0
0,10484,7,0
0,10485,7,0
0,10486,13,0
0,10487,7,0
0,10488,7,0
0,10489,6,0
0,10490,7,0
0,10491,7,0
0,10492,34,1
0,10493,7,0
0,10494,7,0
0,10495,7,0
0,10496,7,0
0,10497,13,0
0,10498,13,0
0,10499,7,0
0,10500,50,0
0,10501,21,0
0,10502,22,0
0,10503,7,0
0,10504,8,0
0,10505,7,0
0,10506,7,0
0,10507,7,0
0,10508,22,0
0,10509,32,0
0,10510,14,0
0,10511,42,1
0,10512,7,0
0,10513,17,0
0,10514,14,0
0,10515,7,0
0,10516,58,1
0,10517,6,0
0,10518,14,0
0,10519,15,0
0,10520,7,0
0,10521,7,0
0,10522,95,0
0,10523,21,0
0,10524,29,0
0,10525,7,0
0,10526,7,0
0,10527,13,0
0,10528,13,0
0,10529,13,0
0,10530,182,0
0,10531,7,0
0,10532,7,0
0,10533,55,0
0,10534,7,0
0,10535,6,0
0,10536,22,0
0,10537,7,0
0,10538,22,0
0,10539,18,0
0,10540,33,0
0,10541,117,1
0,10542,7,0
0,10543,7,0
0,10544,42,0
0,10545,7,0
0,10546,14,0
0,10547,7,0
0,10548,7,0
0,10549,7,0
0,10550,7,0
0,10551,7,0
0,10552,7,0
0,10553,7,0
0,10554,6,0
0,10555,7,0
0,10556,7,0
0,10557,41,0
0,10558,209,0
0,10559,13,0
0,10560,7,0
0,10561,7,0
0,10562,7,0
0,10563,7,0
0,10564,7,0
0,10565,108,0
0,10566,7,0
0,10567,7,0
0,10568,6,0
0,10569,7,0
0,10570,7,0
0,10571,14,0
0,10572,7,0
0,10573,7,0
0,10574,7,0
0,10575,7,0
0,10576,15,0
0,10577,7,0
0,10578,7,0
0,10579,7,0
0,10580,22,0
0,10581,7,0
0,10582,13,0
0,10583,7,0
0,10584,6,0
0,10585,7,0
0,10586,7,0
0,10587,6,0
0,10588,10,0
0,10589,14,0
0,10590,7,0
0,10591,7,0
0,10592,13,0
0,10593,7,0
0,10594,145,0
0,10595,7,0
0,10596,7,0
0,10597,7,0
0,10598,7,0
0,10599,6,0
0,10600,7,0
0,10601,7,0
0,10602,7,0
0,10603,7,0
0,10604,7,0
0,10605,7,0
0,10606,7,0
0,10607,7,0
0,10608,17,0
0,10609,6,0
0,10610,7,0
0,10611,13,0
0,10612,7,0
0,10613,7,0
0,10614,34,0
0,10615,35,1
0,10616,7,0
0,10617,7,0
0,10618,27,0
0,10619,13,0
0,10620,6,0
0,10621,6,0
0,10622,29,0
0,10623,7,0
0,10624,35,0
0,10625,213,0
0,10626,44,0
0,10627,35,0
0,10628,13,0
0,10629,6,0
0,10630,33,0
0,10631,7,0
0,10632,6,0
0,10633,13,0
0,10634,6,0
0,10635,7,0
0,10636,400,0
0,10637,7,0
0,10638,18,0
0,10639,6,0
0,10640,7,0
0,10641,13,0
0,10642,7,0
0,10643,7,0
0,10644,14,0
0,10645,14,0
0,10646,13,0
0,10647,14,0
0,10648,38,0
0,10649,7,0
0,10650,28,0
0,10651,6,0
0,10652,400,1
0,10653,7,0
0,10654,13,0
0,10655,23,1
0,10656,127,1
0,10657,6,0
0,10658,7,0
0,10659,7,0
0,10660,7,0
0,10661,22,0
0,10662,7,0
0,10663,23,0
0,10664,7,0
0,10665,27,0
0,10666,14,0
0,10667,15,0
0,10668,7,0
0,10669,7,0
0,10670,6,0
0,10671,18,0
0,10672,22,1
0,10673,6,0
0,10674,14,0
0,10675,14,0
0,10676,6,0
0,10677,7,0
0,10678,15,0
0,10679,29,1
0,10680,6,0
0,10681,6,0
0,10682,6,0
0,10683,7,0
0,10684,6,0
0,10685,7,0
0,10686,7,0
0,10687,7,0
0,10688,52,0
0,10689,7,0
0,10690,7,0
0,10691,7,0
0,10692,7,0
0,10693,6,0
0,10694,27,0
0,10695,7,0
0,10696,7,0
0,10697,7,0
0,10698,7,0
0,10699,7,0
0,10700,6,0
0,10701,6,0
0,10702,7,0
0,10703,7,0
0,10704,7,0
0,10705,13,0
0,10706,13,0
0,10707,6,0
0,10708,7,0
0,10709,7,0
0,10710,6,0
0,10711,7,0
0,10712,7,0
0,10713,8,0
0,10714,7,0
0,10715,13,0
0,10716,7,0
0,10717,7,0
0,10718,13,0
0,10719,48,0
0,10720,7,0
0,10721,7,0
0,10722,13,0
0,10723,21,1
0,10724,7,0
0,10725,313,0
0,10726,75,1
0,10727,7,0
0,10728,6,0
0,10729,56,0
0,10730,15,0
0,10731,36,1
0,10732,13,0
0,10733,85,1
0,10734,400,0
0,10735,7,0
0,10736,61,2
0,10737,59,1
0,10738,23,0
0,10739,12,0
0,10740,7,0
0,10741,79,0
0,10742,14,0
0,10743,18,0
0,10744,7,0
0,10745,23,1
0,10746,7,0
0,10747,24,0
0,10748,7,0
0,10749,7,0
0,10750,137,0
0,10751,7,0
0,10752,7,0
0,10753,7,0
0,10754,17,0
0,10755,7,0
0,10756,27,0
0,10757,21,0
0,10758,7,0
0,10759,7,0
0,10760,7,0
0,10761,16,0
0,10762,7,0
0,10763,7,0
0,10764,400,2
0,10765,7,0
0,10766,7,0
0,10767,7,0
0,10768,49,0
0,10769,7,0
0,10770,7,0
0,10771,8,0
0,10772,16,0
0,10773,7,0
0,10774,7,0
0,10775,7,0
0,10776,17,0
0,10777,7,0
0,10778,13,0
0,10779,7,0
0,10780,13,0
0,10781,7,0
0,10782,20,0
0,10783,400,1
0,10784,7,0
0,10785,13,0
0,10786,7,0
0,10787,78,1
0,10788,21,1
0,10789,7,0
0,10790,7,0
0,10791,7,0
0,10792,7,0
0,10793,9,0
0,10794,7,0
0,10795,149,0
0,10796,13,0
0,10797,7,0
0,10798,400,0
0,10799,7,0
0,10800,7,0
0,10801,100,1
0,10802,7,0
0,10803,35,0
0,10804,7,0
0,10805,7,0
0,10806,6,0
0,10807,78,1
0,10808,9,0
0,10809,7,0
0,10810,7,0
0,10811,69,0
0,10812,7,0
0,10813,7,0
0,10814,38,0
0,10815,9,0
0,10816,20,0
0,10817,7,0
0,10818,7,0
0,10819,13,0
0,10820,6,0
0,10821,13,0
0,10822,6,0
0,10823,79,0
0,10824,7,0
0,10825,7,0
0,10826,21,1
0,10827,26,0
0,10828,35,0
0,10829,21,0
0,10830,7,0
0,10831,33,1
0,10832,6,0
0,10833,97,0
0,10834,7,0
0,10835,7,0
0,10836,9,0
0,10837,7,0
0,10838,7,0
0,10839,7,0
0,10840,7,0
0,10841,7,0
0,10842,7,0
0,10843,51,0
0,10844,26,0
0,10845,7,0
0,10846,6,0
0,10847,7,0
0,10848,27,0
0,10849,6,0
0,10850,7,0
0,10851,13,0
0,10852,13,0
0,10853,7,0
0,10854,9,0
0,10855,7,0
0,10856,7,0
0,10857,6,0
0,10858,7,0
0,10859,7,0
0,10860,7,0
0,10861,14,0
0,10862,42,0
0,10863,7,0
0,10864,7,0
0,10865,7,0
0,10866,7,0
0,10867,103,1
0,10868,7,0
0,10869,13,0
0,10870,7,0
0,10871,13,0
0,10872,13,0
0,10873,6,0
0,10874,37,0
0,10875,7,0
0,10876,28,0
0,10877,29,0
0,10878,14,0
0,10879,7,0
0,10880,40,0
0,10881,64,0
0,10882,13,0
0,10883,13,0
0,10884,7,0
0,10885,13,0
0,10886,26,0
0,10887,7,0
0,10888,7,0
0,10889,29,0
0,10890,7,0
0,10891,7,0
0,10892,7,0
0,10893,7,0
0,10894,7,0
0,10895,15,0
0,10896,6,0
0,10897,13,0
0,10898,6,0
0,10899,6,0
0,10900,7,0
0,10901,27,0
0,10902,7,0
0,10903,7,0
0,10904,400,1
0,10905,7,0
0,10906,30,0
0,10907,7,0
0,10908,7,0
0,10909,7,0
0,10910,13,0
0,10911,22,1
0,10912,24,0
0,10913,7,0
0,10914,13,0
0,10915,7,0
0,10916,41,0
0,10917,50,0
0,10918,29,0
0,10919,6,0
0,10920,15,0
0,10921,13,0
0,10922,7,0
0,10923,13,0
0,10924,7,0
0,10925,7,0
0,10926,7,0
0,10927,7,0
0,10928,13,0
0,10929,7,0
0,10930,7,0
0,10931,22,0
0,10932,41,0
0,10933,14,0
0,10934,7,0
0,10935,13,0
0,10936,7,0
0,10937,6,0
0,10938,400,2
0,10939,13,0
0,10940,7,0
0,10941,7,0
0,10942,7,0
0,10943,7,0
0,10944,7,0
0,10945,14,0
0,10946,32,1
0,10947,13,0
0,10948,14,0
0,10949,13,0
0,10950,12,0
0,10951,14,0
0,10952,7,0
0,10953,7,0
0,10954,15,0
0,10955,16,0
0,10956,14,0
0,10957,7,0
0,10958,13,0
0,10959,7,0
0,10960,14,0
0,10961,15,0
0,10962,44,0
0,10963,7,0
0,10964,7,0
0,10965,7,0
0,10966,13,0
0,10967,7,0
0,10968,7,0
0,10969,21,1
0,10970,26,0
0,10971,13,0
0,10972,7,0
0,10973,14,0
0,10974,7,0
0,10975,118,0
0,10976,7,0
0,10977,7,0
0,10978,15,0
0,10979,7,0
0,10980,6,0
0,10981,7,0
0,10982,7,0
0,10983,7,0
0,10984,7,0
0,10985,400,1
0,10986,23,0
0,10987,6,0
0,10988,24,1
0,10989,7,0
0,10990,7,0
0,10991,60,0
0,10992,76,0
0,10993,52,1
0,10994,7,0
0,10995,23,0
0,10996,13,0
0,10997,7,0
0,10998,13,0
0,10999,7,0
0,11000,37,0
0,11001,7,0
0,11002,7,0
0,11003,7,0
0,11004,6,0
0,11005,14,0
0,11006,9,0
0,11007,13,0
0,11008,18,0
0,11009,7,0
0,11010,26,0
0,11011,7,0
0,11012,6,0
0,11013,14,0
0,11014,7,0
0,11015,22,0
0,11016,123,0
0,11017,6,0
0,11018,7,0
0,11019,14,0
0,11020,7,0
0,11021,6,0
0,11022,7,0
0,11023,25,1
0,11024,7,0
0,11025,7,0
0,11026,35,1
0,11027,7,0
0,11028,12,0
0,11029,21,0
0,11030,15,0
0,11031,29,3
0,11032,7,0
0,11033,7,0
0,11034,7,0
0,11035,14,0
0,11036,6,0
0,11037,7,0
0,11038,7,0
0,11039,7,0
0,11040,7,0
0,11041,7,0
0,11042,7,0
0,11043,7,0
0,11044,7,0
0,11045,14,0
0,11046,21,1
0,11047,7,0
0,11048,7,0
0,11049,7,0
0,11050,13,0
0,11051,13,0
0,11052,23,1
0,11053,15,0
0,11054,7,0
0,11055,7,0
0,11056,7,0
0,11057,17,0
0,11058,127,0
0,11059,21,0
0,11060,7,0
0,11061,7,0
0,11062,9,0
0,11063,7,0
0,11064,7,0
0,11065,7,0
0,11066,7,0
0,11067,7,0
0,11068,14,0
0,11069,7,0
0,11070,7,0
0,11071,7,0
0,11072,23,0
0,11073,7,0
0,11074,22,0
0,11075,7,0
0,11076,7,0
0,11077,33,1
0,11078,18,0
0,11079,6,0
0,11080,13,0
0,11081,7,0
0,11082,11,0
0,11083,7,0
0,11084,14,0
0,11085,7,0
0,11086,9,0
0,11087,6,0
0,11088,25,0
0,11089,7,0
0,11090,7,0
0,11091,7,0
0,11092,91,0
0,11093,7,0
0,11094,7,0
0,11095,26,1
0,11096,23,0
0,11097,24,0
0,11098,7,0
0,11099,7,0
0,11100,7,0
0,11101,7,0
0,11102,7,0
0,11103,7,0
0,11104,7,0
0,11105,7,0
0,11106,23,0
0,11107,22,0
0,11108,6,0
0,11109,7,0
0,11110,7,0
0,11111,6,0
0,11112,7,0
0,11113,7,0
0,11114,13,0
0,11115,14,0
0,11116,7,0
0,11117,21,0
0,11118,7,0
0,11119,6,0
0,11120,7,0
0,11121,24,0
0,11122,7,0
0,11123,13,0
0,11124,6,0
0,11125,13,0
0,11126,15,0
0,11127,153,0
0,11128,7,0
0,11129,7,0
0,11130,14,0
0,11131,16,0
0,11132,15,0
0,11133,7,0
0,11134,34,1
0,11135,7,0
0,11136,7,0
0,11137,15,0
0,11138,7,0
0,11139,20,1
0,11140,6,0
0,11141,7,0
0,11142,41,0
0,11143,7,0
0,11144,7,0
0,11145,7,0
0,11146,7,0
0,11147,9,0
0,11148,7,0
0,11149,7,0
0,11150,7,0
0,11151,7,0
0,11152,8,0
0,11153,25,0
0,11154,14,0
0,11155,7,0
0,11156,7,0
0,11157,7,0
0,11158,57,0
0,11159,7,0
0,11160,15,0
0,11161,9,0
0,11162,7,0
0,11163,13,0
0,11164,7,0
0,11165,13,0
0,11166,7,0
0,11167,15,0
0,11168,7,0
0,11169,7,0
0,11170,14,0
0,11171,7,0
0,11172,7,0
0,11173,7,0
0,11174,31,1
0,11175,7,0
0,11176,7,0
0,11177,21,0
0,11178,78,1
0,11179,25,0
0,11180,7,0
0,11181,7,0
0,11182,7,0
0,11183,22,0
0,11184,14,0
0,11185,13,0
0,11186,13,0
0,11187,7,0
0,11188,7,0
0,11189,7,0
0,11190,23,0
0,11191,6,0
0,11192,7,0
0,11193,7,0
0,11194,21,1
0,11195,7,0
0,11196,7,0
0,11197,7,0
0,11198,9,0
0,11199,7,0
0,11200,7,0
0,11201,7,0
0,11202,7,0
0,11203,7,0
0,11204,7,0
0,11205,7,0
0,11206,22,0
0,11207,23,0
0,11208,13,0
0,11209,7,0
0,11210,7,0
0,11211,7,0
0,11212,7,0
0,11213,7,0
0,11214,6,0
0,11215,13,0
0,11216,7,0
0,11217,22,0
0,11218,22,0
0,11219,7,0
0,11220,7,0
0,11221,7,0
0,11222,23,0
0,11223,7,0
0,11224,42,0
0,11225,7,0
0,11226,7,0
0,11227,14,0
0,11228,14,0
0,11229,7,0
0,11230,7,0
0,11231,7,0
0,11232,25,0
0,11233,6,0
0,11234,14,0
0,11235,23,1
0,11236,7,0
0,11237,7,0
0,11238,23,0
0,11239,15,0
0,11240,7,0
0,11241,7,0
0,11242,7,0
0,11243,42,0
0,11244,9,0
0,11245,13,0
0,11246,83,0
0,11247,15,0
0,11248,7,0
0,11249,7,0
0,11250,7,0
0,11251,7,0
0,11252,7,0
0,11253,6,0
0,11254,7,0
0,11255,36,0
0,11256,7,0
0,11257,400,0
0,11258,7,0
0,11259,15,0
0,11260,7,0
0,11261,7,0
0,11262,7,0
0,11263,10,0
0,11264,7,0
0,11265,24,0
0,11266,16,0
0,11267,146,3
0,11268,10,0
0,11269,400,0
0,11270,7,0
0,11271,31,0
0,11272,7,0
0,11273,11,0
0,11274,7,0
0,11275,27,0
0,11276,7,0
0,11277,7,0
0,11278,7,0
0,11279,25,0
0,11280,9,0
0,11281,13,0
0,11282,7,0
0,11283,14,0
0,11284,23,0
0,11285,20,0
0,11286,50,0
0,11287,7,0
0,11288,23,0
0,11289,7,0
0,11290,7,0
0,11291,7,0
0,11292,7,0
0,11293,6,0
0,11294,6,0
0,11295,18,0
0,11296,47,1
0,11297,7,0
0,11298,7,0
0,11299,26,0
0,11300,13,0
0,11301,7,0
0,11302,27,0
0,11303,7,0
0,11304,7,0
0,11305,29,0
0,11306,6,0
0,11307,162,0
0,11308,7,0
0,11309,7,0
0,11310,13,0
0,11311,7,0
0,11312,27,0
0,11313,7,0
0,11314,16,0
0,11315,13,0
0,11316,7,0
0,11317,21,0
0,11318,160,1
0,11319,206,0
0,11320,7,0
0,11321,27,0
0,11322,7,0
0,11323,7,0
0,11324,36,0
0,11325,33,0
0,11326,7,0
0,11327,34,0
0,11328,14,0
0,11329,7,0
0,11330,79,0
0,11331,65,0
0,11332,9,0
0,11333,7,0
0,11334,14,0
0,11335,7,0
0,11336,16,0
0,11337,13,0
0,11338,7,0
0,11339,23,0
0,11340,21,0
0,11341,7,0
0,11342,6,0
0,11343,7,0
0,11344,7,0
0,11345,36,0
0,11346,7,0
0,11347,7,0
0,11348,7,0
0,11349,7,0
0,11350,124,2
0,11351,11,0
0,11352,7,0
0,11353,7,0
0,11354,15,0
0,11355,7,0
0,11356,7,0
0,11357,7,0
0,11358,6,0
0,11359,7,0
0,11360,7,0
0,11361,7,0
0,11362,13,0
0,11363,15,0
0,11364,190,0
0,11365,7,0
0,11366,14,0
0,11367,64,0
0,11368,6,0
0,11369,21,0
0,11370,7,0
0,11371,15,0
0,11372,7,0
0,11373,14,0
0,11374,7,0
0,11375,7,0
0,11376,7,0
0,11377,7,0
0,11378,13,0
0,11379,29,0
0,11380,22,0
0,11381,7,0
0,11382,7,0
0,11383,7,0
0,11384,7,0
0,11385,36,0
0,11386,33,0
0,11387,15,0
0,11388,6,0
0,11389,341,0
0,11390,7,0
0,11391,13,0
0,11392,14,0
0,11393,13,0
0,11394,25,0
0,11395,14,0
0,11396,13,0
0,11397,22,0
0,11398,7,0
0,11399,13,0
0,11400,7,0
0,11401,14,0
0,11402,21,1
0,11403,7,0
0,11404,7,0
0,11405,24,0
0,11406,7,0
0,11407,13,0
0,11408,16,1
0,11409,6,0
0,11410,15,0
0,11411,232,0
0,11412,17,0
0,11413,65,1
0,11414,7,0
0,11415,13,0
0,11416,14,0
0,11417,7,0
0,11418,6,0
0,11419,7,0
0,11420,31,1
0,11421,13,0
0,11422,7,0
0,11423,45,1
0,11424,25,0
0,11425,25,0
0,11426,7,0
0,11427,6,0
0,11428,7,0
0,11429,7,0
0,11430,15,0
0,11431,7,0
0,11432,7,0
0,11433,7,0
0,11434,18,0
0,11435,17,0
0,11436,13,0
0,11437,22,0
0,11438,6,0
0,11439,6,0
0,11440,7,0
0,11441,7,0
0,11442,7,0
0,11443,13,0
0,11444,103,1
0,11445,15,0
0,11446,14,0
0,11447,13,0
0,11448,7,0
0,11449,13,0
0,11450,113,0
0,11451,39,0
0,11452,6,0
0,11453,13,0
0,11454,22,1
0,11455,26,0
0,11456,15,0
0,11457,15,0
0,11458,14,0
0,11459,7,0
0,11460,6,0
0,11461,7,0
0,11462,6,0
0,11463,6,0
0,11464,7,0
0,11465,43,0
0,11466,7,0
0,11467,14,0
0,11468,21,0
0,11469,400,0
0,11470,14,0
0,11471,21,0
0,11472,13,0
0,11473,63,0
0,11474,14,0
0,11475,24,0
0,11476,7,0
0,11477,7,0
0,11478,7,0
0,11479,14,0
0,11480,364,0
0,11481,26,0
0,11482,6,0
0,11483,7,0
0,11484,6,0
0,11485,7,0
0,11486,17,0
0,11487,26,0
0,11488,7,0
0,11489,193,0
0,11490,14,0
0,11491,11,0
0,11492,6,0
0,11493,22,0
0,11494,14,0
0,11495,42,0
0,11496,7,0
0,11497,7,0
0,11498,141,0
0,11499,27,0
0,11500,400,0
0,11501,22,1
0,11502,27,0
0,11503,7,0
0,11504,15,0
0,11505,6,0
0,11506,18,0
0,11507,298,0
0,11508,7,0
0,11509,7,0
0,11510,7,0
0,11511,13,0
0,11512,25,1
0,11513,22,0
0,11514,73,1
0,11515,25,0
0,11516,7,0
0,11517,7,0
0,11518,16,0
0,11519,213,1
0,11520,31,1
0,11521,9,0
0,11522,7,0
0,11523,7,0
0,11524,7,0
0,11525,387,0
0,11526,7,0
0,11527,6,0
0,11528,7,0
0,11529,15,0
0,11530,26,0
0,11531,14,0
0,11532,7,0
0,11533,31,0
0,11534,27,0
0,11535,7,0
0,11536,7,0
0,11537,14,0
0,11538,6,0
0,11539,55,0
0,11540,14,0
0,11541,15,0
0,11542,7,0
0,11543,6,0
0,11544,114,0
0,11545,13,0
0,11546,7,0
0,11547,7,0
0,11548,15,0
0,11549,28,0
0,11550,14,0
0,11551,27,0
0,11552,6,0
0,11553,6,0
0,11554,21,0
0,11555,15,0
0,11556,7,0
0,11557,14,0
